shipment_id,week,sku_id,destination_region,planned_arrival_date,actual_arrival_date,delay_days,units_shipped,shipment_status,carrier,shipment_cost_inr,anomaly_flag
SHP01612,2025-W17,SKU-009,East,2025-04-25,2025-04-26,1,608,LATE_MINOR,BlueDart,5407.0,False
SHP01613,2025-W17,SKU-009,East,2025-04-22,2025-04-21,0,533,ON_TIME,XpressBees,4627.0,False
SHP01614,2025-W17,SKU-009,West,2025-04-26,2025-04-28,2,1076,LATE_MINOR,XpressBees,4072.0,False
SHP01615,2025-W17,SKU-009,West,2025-04-26,2025-04-26,0,1229,LATE_MINOR,Ecom Express,2163.0,False
SHP01616,2025-W17,SKU-009,West,2025-04-26,2025-04-27,1,995,LATE_MINOR,Delhivery,1903.0,False
SHP01617,2025-W17,SKU-009,Central,2025-04-23,2025-04-22,0,607,ON_TIME,Delhivery,6820.0,False
SHP01618,2025-W17,SKU-009,Central,2025-04-23,2025-04-23,0,806,LATE_MINOR,Ecom Express,5411.0,False
SHP01619,2025-W17,SKU-009,Central,2025-04-23,2025-04-24,1,1450,LATE_MINOR,Ecom Express,6433.0,False
SHP01620,2025-W17,SKU-010,North,2025-04-26,2025-04-28,2,1153,LATE_MINOR,BlueDart,5180.0,False
SHP01621,2025-W17,SKU-010,North,2025-04-24,2025-04-26,2,1069,LATE_MINOR,Delhivery,4346.0,False
SHP01622,2025-W17,SKU-010,South,2025-04-23,2025-04-24,1,912,LATE_MINOR,Ecom Express,7167.0,False
SHP01623,2025-W17,SKU-010,South,2025-04-22,2025-04-23,1,980,LATE_MINOR,Ecom Express,7243.0,False
SHP01624,2025-W17,SKU-010,South,2025-04-22,2025-04-24,2,1347,LATE_MINOR,XpressBees,7370.0,False
SHP01625,2025-W17,SKU-010,East,2025-04-23,2025-04-25,2,1440,LATE_MINOR,BlueDart,4963.0,False
SHP01626,2025-W17,SKU-010,East,2025-04-25,2025-04-25,0,771,LATE_MINOR,XpressBees,7543.0,False
SHP01627,2025-W17,SKU-010,West,2025-04-26,2025-04-26,0,530,LATE_MINOR,XpressBees,7718.0,False
SHP01628,2025-W17,SKU-010,West,2025-04-23,2025-04-25,2,1341,LATE_MINOR,Ecom Express,1826.0,False
SHP01629,2025-W17,SKU-010,West,2025-04-26,2025-04-25,0,431,ON_TIME,BlueDart,3626.0,False
SHP01630,2025-W17,SKU-010,Central,2025-04-26,2025-04-27,1,1168,LATE_MINOR,BlueDart,5215.0,False
SHP01631,2025-W17,SKU-010,Central,2025-04-22,2025-04-22,0,682,LATE_MINOR,XpressBees,2498.0,False
